round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.1512,2.2686,0.179,0.018444,11347800
2,0.1682,2.2139,0.2164,0.03131,11347800
3,0.1844,2.2208,0.235,0.028701,11347800
4,0.193,2.1691,0.2348,0.031431,11347800
5,0.2202,2.0722,0.2689,0.031327,11347800
6,0.2184,2.0966,0.271,0.032534,11347800
7,0.2416,2.1002,0.3,0.027835,11347800
8,0.2418,2.0657,0.2953,0.028807,11347800
9,0.2602,2.0577,0.3111,0.018651,11347800
10,0.2412,2.1167,0.2935,0.027459,11347800
11,0.2466,2.1124,0.3042,0.030663,11347800
12,0.2486,2.0995,0.3053,0.032346,11347800
13,0.2628,2.0343,0.3293,0.031837,11347800
14,0.265,2.1159,0.3275,0.03221,11347800
15,0.2654,2.0197,0.3171,0.038631,11347800
16,0.2502,2.0641,0.306,0.034894,11347800
17,0.2664,2.0099,0.3287,0.027517,11347800
18,0.2792,1.9904,0.3407,0.030751,11347800
19,0.283,1.9821,0.3258,0.026295,11347800
20,0.2776,2.0202,0.3413,0.029185,11347800
21,0.2712,2.0266,0.3228,0.028931,11347800
22,0.2506,2.1172,0.3117,0.040983,11347800
23,0.2746,2.085,0.3305,0.0427,11347800
24,0.2816,1.9699,0.3438,0.028599,11347800
25,0.2978,1.9508,0.3429,0.02005,11347800
26,0.2842,1.9708,0.3482,0.030452,11347800
27,0.2904,1.9346,0.3544,0.032535,11347800
28,0.293,1.9313,0.3588,0.030275,11347800
29,0.2994,1.9257,0.3674,0.027445,11347800
30,0.288,2.002,0.3621,0.035887,11347800
31,0.2894,2.0041,0.3617,0.032271,11347800
32,0.2864,1.9603,0.3503,0.036509,11347800
33,0.2824,2.0116,0.3487,0.031359,11347800
34,0.296,1.9322,0.3693,0.017329,11347800
35,0.289,2.005,0.3576,0.033296,11347800
36,0.3038,1.952,0.3542,0.032843,11347800
37,0.2984,1.9401,0.3644,0.032777,11347800
38,0.2834,2.0456,0.3586,0.030946,11347800
39,0.2998,1.9441,0.3691,0.026362,11347800
40,0.2656,2.0587,0.3294,0.037526,11347800
41,0.2892,1.9985,0.3688,0.031811,11347800
42,0.2952,1.932,0.3634,0.029496,11347800
43,0.306,1.9187,0.3771,0.023839,11347800
44,0.3212,1.8793,0.3869,0.020174,11347800
45,0.2822,2.0835,0.3517,0.035284,11347800
46,0.2872,2.0334,0.3486,0.044903,11347800
47,0.2928,1.9831,0.3583,0.039392,11347800
48,0.3038,1.9573,0.3838,0.0287,11347800
49,0.322,1.9367,0.3936,0.018489,11347800
50,0.2946,1.9708,0.3616,0.026528,11347800
51,0.3056,1.8936,0.3842,0.030093,11347800
52,0.3016,1.9137,0.3778,0.030533,11347800
53,0.3006,1.9295,0.3143,0.024457,11347800
54,0.307,1.8957,0.3854,0.029591,11347800
55,0.3346,1.8752,0.3823,0.00529,11347800
56,0.2938,1.9369,0.3647,0.033349,11347800
57,0.303,1.9112,0.3713,0.035257,11347800
58,0.308,1.8797,0.3823,0.020174,11347800
59,0.3022,1.992,0.371,0.031954,11347800
60,0.31,1.9197,0.3774,0.038216,11347800
