round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up,bytes_model,bytes_state
1,0.105,2.3089,0.1038,0.002475,11347800,11347800,0
2,0.107,2.3022,0.0997,0.004193,11347800,11347800,0
3,0.1098,2.2959,0.1083,0.004109,11347800,11347800,0
4,0.122,2.2912,0.1105,0.003091,11347800,11347800,0
5,0.1184,2.2893,0.1019,0.002897,11347800,11347800,0
6,0.1192,2.2856,0.1106,0.002249,11347800,11347800,0
7,0.1336,2.2817,0.1241,0.001894,11347800,11347800,0
8,0.153,2.2777,0.1437,0.001447,11347800,11347800,0
9,0.15,2.2732,0.1409,0.002131,11347800,11347800,0
10,0.1316,2.273,0.1212,0.002205,11347800,11347800,0
11,0.14,2.2682,0.1333,0.001687,11347800,11347800,0
12,0.1504,2.2637,0.1455,0.001184,11347800,11347800,0
13,0.154,2.2617,0.145,0.001295,11347800,11347800,0
14,0.1432,2.257,0.1374,0.001787,11347800,11347800,0
15,0.135,2.2547,0.1256,0.002011,11347800,11347800,0
16,0.1264,2.2578,0.1197,0.002369,11347800,11347800,0
17,0.1388,2.2579,0.1305,0.002103,11347800,11347800,0
18,0.1462,2.2523,0.1359,0.002032,11347800,11347800,0
19,0.1548,2.2442,0.1404,0.0016,11347800,11347800,0
20,0.145,2.2393,0.1351,0.002082,11347800,11347800,0
21,0.17,2.2354,0.1584,0.001939,11347800,11347800,0
22,0.1644,2.2335,0.1504,0.001873,11347800,11347800,0
23,0.1882,2.2262,0.1668,0.002134,11347800,11347800,0
24,0.1728,2.2231,0.1611,0.002221,11347800,11347800,0
25,0.1672,2.2171,0.1561,0.001848,11347800,11347800,0
26,0.1762,2.2193,0.1633,0.002353,11347800,11347800,0
27,0.1852,2.2078,0.1728,0.001563,11347800,11347800,0
28,0.2002,2.2067,0.1973,0.00189,11347800,11347800,0
29,0.2012,2.2015,0.1952,0.001836,11347800,11347800,0
30,0.1836,2.2011,0.1718,0.002158,11347800,11347800,0
31,0.1796,2.2034,0.1761,0.00132,11347800,11347800,0
32,0.1856,2.1988,0.178,0.002151,11347800,11347800,0
33,0.1872,2.1934,0.1759,0.001233,11347800,11347800,0
34,0.1986,2.1872,0.1839,0.001545,11347800,11347800,0
35,0.192,2.1884,0.1762,0.001384,11347800,11347800,0
36,0.1976,2.1825,0.1858,0.001334,11347800,11347800,0
37,0.1952,2.1813,0.1875,0.001316,11347800,11347800,0
38,0.2,2.1772,0.1829,0.001335,11347800,11347800,0
39,0.1978,2.1666,0.1881,0.001408,11347800,11347800,0
40,0.2034,2.174,0.1957,0.00231,11347800,11347800,0
41,0.2188,2.1697,0.2094,0.002779,11347800,11347800,0
42,0.2088,2.1619,0.2063,0.002198,11347800,11347800,0
43,0.2106,2.1623,0.2022,0.002553,11347800,11347800,0
44,0.204,2.1635,0.1949,0.00211,11347800,11347800,0
45,0.2108,2.1626,0.211,0.002113,11347800,11347800,0
46,0.2188,2.1604,0.2124,0.003328,11347800,11347800,0
47,0.223,2.1592,0.2142,0.002386,11347800,11347800,0
48,0.2288,2.1541,0.2189,0.002982,11347800,11347800,0
49,0.233,2.1488,0.2193,0.00298,11347800,11347800,0
50,0.2358,2.1424,0.219,0.00283,11347800,11347800,0
51,0.221,2.1476,0.2117,0.004965,11347800,11347800,0
52,0.2282,2.143,0.2138,0.003905,11347800,11347800,0
53,0.2244,2.1355,0.2103,0.003264,11347800,11347800,0
54,0.221,2.1321,0.2042,0.002016,11347800,11347800,0
55,0.2286,2.1317,0.212,0.002702,11347800,11347800,0
56,0.2272,2.1237,0.2215,0.002763,11347800,11347800,0
57,0.2294,2.1217,0.2149,0.001773,11347800,11347800,0
58,0.2114,2.128,0.1924,0.002649,11347800,11347800,0
59,0.2284,2.1239,0.2158,0.00274,11347800,11347800,0
60,0.2212,2.1217,0.208,0.002178,11347800,11347800,0
