round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.173,2.2758,0.1671,0.001197,11347800
2,0.2124,2.1982,0.1953,0.003261,11347800
3,0.2452,2.1219,0.2322,0.00302,11347800
4,0.2568,2.0706,0.2514,0.003455,11347800
5,0.2808,2.0042,0.2754,0.003177,11347800
6,0.2918,1.9858,0.2788,0.001814,11347800
7,0.3048,1.9392,0.3045,0.001227,11347800
8,0.2792,1.9499,0.2936,0.002636,11347800
9,0.307,1.9287,0.3031,0.001178,11347800
10,0.319,1.8791,0.3215,0.002145,11347800
11,0.3366,1.8577,0.3341,0.001217,11347800
12,0.3304,1.8571,0.3264,0.003408,11347800
13,0.3468,1.8295,0.3436,0.001715,11347800
14,0.345,1.8148,0.3381,0.004333,11347800
15,0.3596,1.7933,0.3591,0.001692,11347800
16,0.3638,1.771,0.3708,0.001513,11347800
17,0.3592,1.786,0.3544,0.004129,11347800
18,0.3752,1.7503,0.3781,0.001713,11347800
19,0.3674,1.7381,0.3742,0.001658,11347800
20,0.3802,1.7354,0.3827,0.001153,11347800
21,0.3824,1.7342,0.3869,0.001303,11347800
22,0.3846,1.7183,0.3871,0.002308,11347800
23,0.3842,1.7024,0.3853,0.002308,11347800
24,0.3826,1.7144,0.381,0.004663,11347800
25,0.394,1.6952,0.3968,0.002764,11347800
26,0.3692,1.7115,0.3873,0.003374,11347800
27,0.3892,1.6966,0.3962,0.002856,11347800
28,0.394,1.6637,0.4062,0.002826,11347800
29,0.3912,1.6878,0.4013,0.001476,11347800
30,0.4066,1.6448,0.4163,0.002264,11347800
31,0.4052,1.6566,0.413,0.002571,11347800
32,0.3892,1.6849,0.4133,0.001785,11347800
33,0.3996,1.6601,0.4172,0.004341,11347800
34,0.3912,1.6802,0.4126,0.001602,11347800
35,0.4018,1.6473,0.415,0.003829,11347800
36,0.4214,1.6165,0.4297,0.003421,11347800
37,0.4024,1.6432,0.4085,0.005588,11347800
38,0.4198,1.6148,0.4403,0.003492,11347800
39,0.4332,1.5873,0.4501,0.002092,11347800
40,0.423,1.5969,0.4461,0.002982,11347800
41,0.43,1.5862,0.4536,0.002481,11347800
42,0.428,1.5885,0.4497,0.004351,11347800
43,0.4222,1.5972,0.4531,0.002371,11347800
44,0.4188,1.6227,0.4472,0.003722,11347800
45,0.4306,1.6017,0.4473,0.005251,11347800
46,0.4362,1.5646,0.4692,0.002251,11347800
47,0.4394,1.5692,0.4612,0.005497,11347800
48,0.4414,1.5573,0.4731,0.001858,11347800
49,0.4154,1.6308,0.4339,0.005797,11347800
50,0.4364,1.5654,0.4724,0.003794,11347800
51,0.4398,1.5535,0.479,0.002885,11347800
52,0.4352,1.5558,0.4781,0.002391,11347800
53,0.4438,1.551,0.4811,0.001844,11347800
54,0.4302,1.586,0.4649,0.004211,11347800
55,0.4436,1.5384,0.4883,0.002602,11347800
56,0.4344,1.568,0.4813,0.001483,11347800
57,0.4456,1.5306,0.4965,0.00506,11347800
58,0.4344,1.5581,0.4838,0.005263,11347800
59,0.444,1.5396,0.4907,0.005382,11347800
60,0.4538,1.5513,0.4999,0.00237,11347800
