round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.1532,2.2503,0.1645,0.00577,11347800
2,0.2448,2.1449,0.2415,0.005204,11347800
3,0.2774,2.0737,0.2718,0.005202,11347800
4,0.2966,2.0081,0.2931,0.003418,11347800
5,0.3068,1.9625,0.305,0.003505,11347800
6,0.3052,1.9462,0.3122,0.003733,11347800
7,0.32,1.8991,0.3191,0.003398,11347800
8,0.3238,1.8878,0.3239,0.003757,11347800
9,0.3206,1.8863,0.3175,0.003272,11347800
10,0.3406,1.842,0.3416,0.003248,11347800
11,0.3442,1.8238,0.3433,0.003414,11347800
12,0.3574,1.7974,0.3601,0.002005,11347800
13,0.356,1.7952,0.3607,0.002744,11347800
14,0.3668,1.7743,0.3669,0.003113,11347800
15,0.366,1.7686,0.3684,0.002357,11347800
16,0.373,1.7482,0.3759,0.002276,11347800
17,0.3702,1.7582,0.3747,0.002736,11347800
18,0.3746,1.7326,0.3816,0.002664,11347800
19,0.3804,1.7228,0.3828,0.002512,11347800
20,0.3842,1.7107,0.3931,0.002612,11347800
21,0.3844,1.7079,0.3912,0.001931,11347800
22,0.389,1.7004,0.3936,0.001641,11347800
23,0.3964,1.6855,0.3998,0.002381,11347800
24,0.4002,1.6752,0.4022,0.002765,11347800
25,0.4054,1.6595,0.4094,0.002125,11347800
26,0.407,1.6572,0.4113,0.001881,11347800
27,0.4064,1.6535,0.4142,0.00199,11347800
28,0.4096,1.6464,0.4165,0.001904,11347800
29,0.4122,1.6401,0.4206,0.001732,11347800
30,0.4186,1.6186,0.4301,0.002092,11347800
31,0.4208,1.6146,0.4322,0.001225,11347800
32,0.421,1.6071,0.4387,0.001137,11347800
33,0.4188,1.6238,0.4333,0.001483,11347800
34,0.4128,1.6275,0.4317,0.002603,11347800
35,0.431,1.5875,0.446,0.001904,11347800
36,0.4282,1.5865,0.4475,0.001958,11347800
37,0.4296,1.5795,0.4507,0.001652,11347800
38,0.4316,1.5832,0.4539,0.00194,11347800
39,0.432,1.5806,0.4573,0.001215,11347800
40,0.44,1.577,0.4594,0.002347,11347800
41,0.4392,1.556,0.4678,0.001227,11347800
42,0.4396,1.5565,0.4662,0.002177,11347800
43,0.4388,1.5644,0.4667,0.001047,11347800
44,0.4404,1.5551,0.4747,0.001775,11347800
45,0.4444,1.5434,0.4764,0.001653,11347800
46,0.4436,1.5443,0.4774,0.0021,11347800
47,0.45,1.5334,0.4867,0.001891,11347800
48,0.4496,1.5345,0.4889,0.000973,11347800
49,0.4492,1.5342,0.4875,0.001813,11347800
50,0.451,1.529,0.4925,0.000834,11347800
51,0.452,1.5294,0.4941,0.000824,11347800
52,0.4568,1.5248,0.4969,0.00103,11347800
53,0.4552,1.5266,0.4988,0.001194,11347800
54,0.4506,1.5245,0.4997,0.001084,11347800
55,0.4584,1.5118,0.5023,0.001244,11347800
56,0.4526,1.5225,0.5006,0.001951,11347800
57,0.4582,1.516,0.5066,0.001307,11347800
58,0.457,1.5124,0.5093,0.000991,11347800
59,0.4606,1.5113,0.5111,0.001682,11347800
60,0.4554,1.5148,0.5109,0.001329,11347800
