round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up,bytes_model,bytes_state,secagg_mask_s,secagg_agg_s,secagg_msgs
1,0.0942,2.3249,0.0925,0.012991,11347800,11347800,0,0.0,0.0,0
2,0.0934,2.3255,0.0747,0.010957,11347800,11347800,0,0.0,0.0,0
3,0.1022,2.3256,0.0719,0.014109,11347800,11347800,0,0.0,0.0,0
4,0.1072,2.3244,0.0737,0.016372,11347800,11347800,0,0.0,0.0,0
5,0.1128,2.3221,0.0753,0.017171,11347800,11347800,0,0.0,0.0,0
6,0.1194,2.3193,0.0763,0.016442,11347800,11347800,0,0.0,0.0,0
7,0.1182,2.3172,0.0786,0.018113,11347800,11347800,0,0.0,0.0,0
8,0.1208,2.3141,0.0793,0.017544,11347800,11347800,0,0.0,0.0,0
9,0.12,2.3119,0.0793,0.018267,11347800,11347800,0,0.0,0.0,0
10,0.1198,2.3098,0.0806,0.018036,11347800,11347800,0,0.0,0.0,0
11,0.122,2.3068,0.0826,0.017489,11347800,11347800,0,0.0,0.0,0
12,0.125,2.304,0.0841,0.016599,11347800,11347800,0,0.0,0.0,0
13,0.1242,2.3019,0.0846,0.016618,11347800,11347800,0,0.0,0.0,0
14,0.1258,2.2986,0.0859,0.015876,11347800,11347800,0,0.0,0.0,0
15,0.1244,2.2967,0.0866,0.016283,11347800,11347800,0,0.0,0.0,0
16,0.1248,2.2942,0.0869,0.016074,11347800,11347800,0,0.0,0.0,0
17,0.1262,2.2905,0.0885,0.015875,11347800,11347800,0,0.0,0.0,0
18,0.1286,2.2882,0.0913,0.015828,11347800,11347800,0,0.0,0.0,0
19,0.1306,2.2859,0.0959,0.014601,11347800,11347800,0,0.0,0.0,0
20,0.1306,2.2837,0.0962,0.014979,11347800,11347800,0,0.0,0.0,0
21,0.1338,2.2813,0.1001,0.015446,11347800,11347800,0,0.0,0.0,0
22,0.1344,2.2793,0.1014,0.014919,11347800,11347800,0,0.0,0.0,0
23,0.1374,2.2772,0.104,0.01483,11347800,11347800,0,0.0,0.0,0
24,0.14,2.2747,0.1062,0.014668,11347800,11347800,0,0.0,0.0,0
25,0.1406,2.2733,0.1073,0.015442,11347800,11347800,0,0.0,0.0,0
26,0.1428,2.2705,0.1096,0.014893,11347800,11347800,0,0.0,0.0,0
27,0.1442,2.2686,0.1108,0.015748,11347800,11347800,0,0.0,0.0,0
28,0.1498,2.2673,0.1178,0.01485,11347800,11347800,0,0.0,0.0,0
29,0.1542,2.2654,0.1213,0.014621,11347800,11347800,0,0.0,0.0,0
30,0.1528,2.262,0.1198,0.013894,11347800,11347800,0,0.0,0.0,0
31,0.1596,2.2602,0.1241,0.013972,11347800,11347800,0,0.0,0.0,0
32,0.163,2.2579,0.1295,0.013894,11347800,11347800,0,0.0,0.0,0
33,0.1662,2.2558,0.1334,0.013582,11347800,11347800,0,0.0,0.0,0
34,0.1664,2.2541,0.1336,0.013874,11347800,11347800,0,0.0,0.0,0
35,0.1688,2.2513,0.1358,0.013495,11347800,11347800,0,0.0,0.0,0
36,0.1726,2.2489,0.1384,0.013263,11347800,11347800,0,0.0,0.0,0
37,0.1732,2.2472,0.1401,0.013822,11347800,11347800,0,0.0,0.0,0
38,0.1746,2.2441,0.1446,0.013111,11347800,11347800,0,0.0,0.0,0
39,0.1798,2.2417,0.1486,0.012845,11347800,11347800,0,0.0,0.0,0
40,0.1826,2.2397,0.1515,0.012939,11347800,11347800,0,0.0,0.0,0
41,0.1842,2.236,0.1511,0.012181,11347800,11347800,0,0.0,0.0,0
42,0.1838,2.2358,0.1509,0.013244,11347800,11347800,0,0.0,0.0,0
43,0.1868,2.2333,0.1557,0.013264,11347800,11347800,0,0.0,0.0,0
44,0.188,2.2312,0.1594,0.011807,11347800,11347800,0,0.0,0.0,0
45,0.1898,2.2297,0.1597,0.012253,11347800,11347800,0,0.0,0.0,0
46,0.1896,2.2272,0.1617,0.011725,11347800,11347800,0,0.0,0.0,0
47,0.1912,2.2258,0.1663,0.011915,11347800,11347800,0,0.0,0.0,0
48,0.1932,2.2228,0.1661,0.012275,11347800,11347800,0,0.0,0.0,0
49,0.1946,2.2201,0.1688,0.011891,11347800,11347800,0,0.0,0.0,0
50,0.1946,2.2188,0.1686,0.012822,11347800,11347800,0,0.0,0.0,0
51,0.1982,2.2174,0.171,0.012217,11347800,11347800,0,0.0,0.0,0
52,0.197,2.2128,0.1719,0.011706,11347800,11347800,0,0.0,0.0,0
53,0.1976,2.2106,0.1724,0.011899,11347800,11347800,0,0.0,0.0,0
54,0.1986,2.2099,0.1735,0.012174,11347800,11347800,0,0.0,0.0,0
55,0.2002,2.2075,0.1758,0.011703,11347800,11347800,0,0.0,0.0,0
56,0.2032,2.2056,0.1745,0.011937,11347800,11347800,0,0.0,0.0,0
57,0.2054,2.2029,0.1776,0.011696,11347800,11347800,0,0.0,0.0,0
58,0.2066,2.2016,0.1793,0.011484,11347800,11347800,0,0.0,0.0,0
59,0.2058,2.2022,0.1798,0.01304,11347800,11347800,0,0.0,0.0,0
60,0.2108,2.1957,0.1827,0.010728,11347800,11347800,0,0.0,0.0,0
