round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.1532,2.2503,0.1645,0.00577,11347800
2,0.2458,2.1368,0.2458,0.006245,11347800
3,0.2786,2.065,0.2731,0.004755,11347800
4,0.2982,1.9992,0.2951,0.003143,11347800
5,0.3094,1.9535,0.307,0.003523,11347800
6,0.3204,1.9237,0.3208,0.003326,11347800
7,0.3266,1.8946,0.3236,0.003245,11347800
8,0.3258,1.8789,0.3298,0.00358,11347800
9,0.3324,1.8644,0.3273,0.002313,11347800
10,0.351,1.8317,0.3475,0.0033,11347800
11,0.3548,1.8067,0.3517,0.002758,11347800
12,0.3616,1.7863,0.3665,0.001827,11347800
13,0.362,1.7834,0.3662,0.003044,11347800
14,0.3692,1.7582,0.3747,0.002877,11347800
15,0.37,1.7636,0.3707,0.002092,11347800
16,0.3786,1.7345,0.3848,0.001701,11347800
17,0.3752,1.7297,0.3861,0.002112,11347800
18,0.3852,1.7178,0.3889,0.002446,11347800
19,0.3842,1.7083,0.3909,0.002263,11347800
20,0.3934,1.6917,0.4035,0.002737,11347800
21,0.3862,1.7001,0.3946,0.001731,11347800
22,0.3944,1.6839,0.4041,0.001096,11347800
23,0.397,1.6755,0.4092,0.001959,11347800
24,0.4082,1.658,0.4141,0.002615,11347800
25,0.409,1.6462,0.4202,0.002151,11347800
26,0.4076,1.6488,0.4173,0.001437,11347800
27,0.4098,1.6387,0.4231,0.001519,11347800
28,0.4154,1.6301,0.4293,0.001727,11347800
29,0.4166,1.6257,0.4268,0.001828,11347800
30,0.426,1.6048,0.4411,0.00182,11347800
31,0.4266,1.5986,0.4464,0.0012,11347800
32,0.426,1.596,0.4502,0.001179,11347800
33,0.4188,1.6186,0.4404,0.001546,11347800
34,0.4208,1.6049,0.444,0.00262,11347800
35,0.4352,1.5719,0.461,0.001261,11347800
36,0.4334,1.5722,0.4583,0.001818,11347800
37,0.4296,1.5676,0.4568,0.001747,11347800
38,0.4376,1.5682,0.4628,0.001771,11347800
39,0.436,1.567,0.4688,0.000893,11347800
40,0.4412,1.565,0.469,0.002254,11347800
41,0.4382,1.5465,0.4742,0.001435,11347800
42,0.441,1.546,0.4769,0.002242,11347800
43,0.4388,1.556,0.4744,0.001033,11347800
44,0.438,1.5402,0.4865,0.001623,11347800
45,0.4432,1.5341,0.4854,0.001448,11347800
46,0.443,1.5296,0.4898,0.002079,11347800
47,0.4496,1.5239,0.4961,0.001892,11347800
48,0.4508,1.5209,0.4979,0.000887,11347800
49,0.447,1.5233,0.498,0.001851,11347800
50,0.4548,1.5178,0.5035,0.000544,11347800
51,0.4506,1.5216,0.5035,0.000929,11347800
52,0.4544,1.5157,0.5037,0.001122,11347800
53,0.4532,1.5142,0.5107,0.001316,11347800
54,0.4556,1.5152,0.5121,0.001197,11347800
55,0.4536,1.5088,0.508,0.001466,11347800
56,0.45,1.5134,0.5095,0.001902,11347800
57,0.4556,1.5107,0.5157,0.001151,11347800
58,0.4542,1.5106,0.5146,0.00098,11347800
59,0.463,1.5022,0.5234,0.001492,11347800
60,0.4564,1.5043,0.522,0.001083,11347800
