round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up,bytes_model,bytes_state
1,0.1026,2.3288,0.0759,0.009858,22695600,11347800,11347800
2,0.098,2.32,0.0721,0.015898,22695600,11347800,11347800
3,0.1188,2.3101,0.1154,0.014091,22695600,11347800,11347800
4,0.1176,2.2956,0.1086,0.006076,22695600,11347800,11347800
5,0.1272,2.2977,0.1186,0.009714,22695600,11347800,11347800
6,0.1276,2.2917,0.1213,0.01148,22695600,11347800,11347800
7,0.1198,2.2989,0.1234,0.006798,22695600,11347800,11347800
8,0.1196,2.3054,0.1409,0.013414,22695600,11347800,11347800
9,0.1212,2.2981,0.1281,0.006,22695600,11347800,11347800
10,0.116,2.2934,0.1362,0.00823,22695600,11347800,11347800
11,0.1052,2.2996,0.1237,0.008575,22695600,11347800,11347800
12,0.1314,2.3085,0.174,0.026111,22695600,11347800,11347800
13,0.1382,2.3064,0.1846,0.023469,22695600,11347800,11347800
14,0.139,2.32,0.182,0.029122,22695600,11347800,11347800
15,0.136,2.2973,0.1752,0.01882,22695600,11347800,11347800
16,0.1478,2.2977,0.1824,0.021336,22695600,11347800,11347800
17,0.1436,2.2983,0.181,0.01864,22695600,11347800,11347800
18,0.1384,2.3037,0.1697,0.015294,22695600,11347800,11347800
19,0.1306,2.3128,0.1493,0.015143,22695600,11347800,11347800
20,0.1418,2.3188,0.1774,0.024626,22695600,11347800,11347800
21,0.1346,2.3089,0.1553,0.017825,22695600,11347800,11347800
22,0.1118,2.3121,0.1352,0.009652,22695600,11347800,11347800
23,0.1228,2.301,0.1394,0.009756,22695600,11347800,11347800
24,0.122,2.3236,0.1667,0.029759,22695600,11347800,11347800
25,0.1154,2.325,0.1488,0.018227,22695600,11347800,11347800
26,0.119,2.2939,0.137,0.007348,22695600,11347800,11347800
27,0.1342,2.3029,0.1719,0.021819,22695600,11347800,11347800
28,0.1346,2.3041,0.1731,0.022694,22695600,11347800,11347800
29,0.1444,2.3026,0.183,0.017158,22695600,11347800,11347800
30,0.1456,2.3149,0.1754,0.028951,22695600,11347800,11347800
31,0.1434,2.3112,0.1773,0.029296,22695600,11347800,11347800
32,0.1354,2.3434,0.175,0.030016,22695600,11347800,11347800
33,0.1432,2.33,0.1833,0.030697,22695600,11347800,11347800
34,0.1632,2.2929,0.2041,0.02837,22695600,11347800,11347800
35,0.1528,2.306,0.1961,0.026192,22695600,11347800,11347800
36,0.1662,2.3116,0.207,0.026451,22695600,11347800,11347800
37,0.147,2.323,0.1782,0.028674,22695600,11347800,11347800
38,0.1676,2.3211,0.2111,0.030192,22695600,11347800,11347800
39,0.1642,2.3074,0.2108,0.028944,22695600,11347800,11347800
40,0.1706,2.3258,0.2106,0.02776,22695600,11347800,11347800
41,0.1738,2.2939,0.2056,0.024612,22695600,11347800,11347800
42,0.167,2.294,0.2054,0.019894,22695600,11347800,11347800
43,0.179,2.3146,0.212,0.028022,22695600,11347800,11347800
44,0.1706,2.3121,0.2142,0.031335,22695600,11347800,11347800
45,0.178,2.3514,0.2141,0.029247,22695600,11347800,11347800
46,0.1518,2.3591,0.1977,0.029701,22695600,11347800,11347800
47,0.1506,2.3096,0.191,0.026813,22695600,11347800,11347800
48,0.156,2.3055,0.2047,0.028642,22695600,11347800,11347800
49,0.155,2.2827,0.1896,0.02861,22695600,11347800,11347800
50,0.162,2.2945,0.2066,0.026317,22695600,11347800,11347800
51,0.1584,2.3097,0.2012,0.024257,22695600,11347800,11347800
52,0.157,2.3279,0.1989,0.026473,22695600,11347800,11347800
53,0.1576,2.3048,0.193,0.022007,22695600,11347800,11347800
54,0.1526,2.3135,0.1919,0.022489,22695600,11347800,11347800
55,0.1436,2.3198,0.1804,0.018166,22695600,11347800,11347800
56,0.143,2.338,0.1875,0.027368,22695600,11347800,11347800
57,0.1552,2.3338,0.2,0.026996,22695600,11347800,11347800
58,0.1686,2.2949,0.2021,0.02386,22695600,11347800,11347800
59,0.1384,2.3121,0.1804,0.025842,22695600,11347800,11347800
60,0.1652,2.2738,0.2027,0.017374,22695600,11347800,11347800
