round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.2044,2.2386,0.2086,0.005432,11347800
2,0.2188,2.1431,0.2193,0.004245,11347800
3,0.2404,2.0867,0.2411,0.005165,11347800
4,0.2602,2.0513,0.2585,0.005124,11347800
5,0.2706,2.0109,0.2648,0.00385,11347800
6,0.2966,1.968,0.2884,0.003618,11347800
7,0.2996,1.9399,0.3005,0.002734,11347800
8,0.313,1.9199,0.3097,0.003655,11347800
9,0.3158,1.9013,0.3147,0.002929,11347800
10,0.3248,1.8754,0.3264,0.003057,11347800
11,0.3316,1.8653,0.3357,0.004005,11347800
12,0.3448,1.8303,0.3433,0.002637,11347800
13,0.354,1.8052,0.3567,0.002684,11347800
14,0.3528,1.796,0.3588,0.003111,11347800
15,0.3614,1.7756,0.3665,0.002433,11347800
16,0.3588,1.7734,0.3631,0.002326,11347800
17,0.3706,1.752,0.3773,0.002312,11347800
18,0.3724,1.753,0.3792,0.003082,11347800
19,0.375,1.7493,0.3781,0.003957,11347800
20,0.3768,1.726,0.3858,0.003185,11347800
21,0.3824,1.7212,0.3883,0.0036,11347800
22,0.388,1.6968,0.3946,0.002397,11347800
23,0.3936,1.689,0.4021,0.002142,11347800
24,0.3968,1.6797,0.4035,0.002635,11347800
25,0.4002,1.6737,0.4067,0.001964,11347800
26,0.405,1.6559,0.4166,0.002212,11347800
27,0.4108,1.6412,0.4237,0.001965,11347800
28,0.4088,1.6388,0.4243,0.002162,11347800
29,0.4152,1.6268,0.4316,0.001974,11347800
30,0.4088,1.6373,0.4273,0.002313,11347800
31,0.4168,1.6188,0.435,0.001899,11347800
32,0.419,1.612,0.441,0.002302,11347800
33,0.4172,1.6045,0.4468,0.002303,11347800
34,0.4228,1.5993,0.4477,0.002738,11347800
35,0.42,1.6,0.4478,0.002654,11347800
36,0.4286,1.5912,0.4543,0.003053,11347800
37,0.426,1.5765,0.4607,0.002248,11347800
38,0.4272,1.5851,0.4573,0.003052,11347800
39,0.425,1.5721,0.4629,0.002551,11347800
40,0.4304,1.5678,0.4663,0.002111,11347800
41,0.435,1.5647,0.469,0.00278,11347800
42,0.4322,1.5635,0.4671,0.002574,11347800
43,0.4384,1.5561,0.4769,0.001948,11347800
44,0.4382,1.564,0.4739,0.003841,11347800
45,0.4406,1.5535,0.4781,0.002389,11347800
46,0.4364,1.5459,0.4802,0.002598,11347800
47,0.436,1.5526,0.4738,0.003834,11347800
48,0.4412,1.545,0.4866,0.002265,11347800
49,0.442,1.539,0.4934,0.002588,11347800
50,0.4468,1.5395,0.49,0.002669,11347800
51,0.4464,1.5468,0.4942,0.002533,11347800
52,0.4476,1.5288,0.5005,0.00232,11347800
53,0.4474,1.5398,0.5005,0.002399,11347800
54,0.4476,1.5322,0.5013,0.003424,11347800
55,0.4526,1.5202,0.5047,0.002628,11347800
56,0.4542,1.5206,0.5043,0.003017,11347800
57,0.4556,1.5124,0.5153,0.002216,11347800
58,0.449,1.525,0.5105,0.001813,11347800
59,0.4538,1.5142,0.5143,0.003321,11347800
60,0.4582,1.509,0.516,0.003163,11347800
