round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.2012,2.2304,0.1968,0.000116,11347800
2,0.2308,2.1806,0.2214,9.7e-05,11347800
3,0.249,2.1193,0.2397,9e-05,11347800
4,0.2678,2.0727,0.2564,0.000138,11347800
5,0.2708,2.0397,0.2629,0.000128,11347800
6,0.288,2.0012,0.2854,0.000176,11347800
7,0.2984,1.9714,0.2933,0.000235,11347800
8,0.3062,1.9495,0.3009,0.000153,11347800
9,0.3052,1.9316,0.3048,9.5e-05,11347800
10,0.314,1.9207,0.3069,0.000101,11347800
11,0.316,1.9046,0.3152,0.000128,11347800
12,0.3256,1.8712,0.331,0.000147,11347800
13,0.338,1.846,0.3434,0.00014,11347800
14,0.3402,1.8414,0.343,0.000148,11347800
15,0.3522,1.8331,0.3485,0.000141,11347800
16,0.3466,1.8212,0.3487,0.000199,11347800
17,0.3576,1.7946,0.3603,0.000109,11347800
18,0.3504,1.7992,0.3562,0.00011,11347800
19,0.3566,1.778,0.363,0.000127,11347800
20,0.3674,1.7504,0.3795,0.000112,11347800
21,0.3628,1.7461,0.3778,0.000152,11347800
22,0.3726,1.7321,0.3873,9.5e-05,11347800
23,0.376,1.7299,0.3874,0.000175,11347800
24,0.3816,1.7096,0.3978,0.000118,11347800
25,0.378,1.7266,0.3887,0.000174,11347800
26,0.3862,1.7049,0.4051,0.000105,11347800
27,0.3958,1.6799,0.4125,0.000126,11347800
28,0.3888,1.6792,0.4108,0.000101,11347800
29,0.4006,1.6675,0.4196,0.000151,11347800
30,0.3982,1.6625,0.4193,0.000126,11347800
31,0.3996,1.6462,0.4281,0.000131,11347800
32,0.4108,1.6369,0.4356,0.000126,11347800
33,0.4086,1.6508,0.4333,0.000202,11347800
34,0.4108,1.6283,0.4403,0.000152,11347800
35,0.4202,1.6098,0.4472,0.000142,11347800
36,0.4172,1.6128,0.4478,0.00019,11347800
37,0.4232,1.6042,0.4504,0.00016,11347800
38,0.4276,1.5922,0.4585,0.000115,11347800
39,0.4306,1.5842,0.4628,0.000115,11347800
40,0.4204,1.6096,0.4542,0.00011,11347800
41,0.4366,1.5744,0.4687,0.000123,11347800
42,0.4298,1.567,0.471,0.000139,11347800
43,0.4348,1.5668,0.4727,0.000107,11347800
44,0.4364,1.5576,0.4749,0.000168,11347800
45,0.4366,1.5545,0.4775,0.00016,11347800
46,0.4398,1.5603,0.476,0.000109,11347800
47,0.447,1.5469,0.4797,0.000105,11347800
48,0.4442,1.5419,0.4872,0.000138,11347800
49,0.4442,1.5409,0.4856,0.000126,11347800
50,0.4378,1.544,0.4862,7.1e-05,11347800
51,0.447,1.5401,0.49,0.000137,11347800
52,0.4538,1.5231,0.4957,9.3e-05,11347800
53,0.4618,1.5132,0.5044,0.000188,11347800
54,0.4574,1.5129,0.5063,0.000141,11347800
55,0.4534,1.5143,0.5064,0.000166,11347800
56,0.4552,1.5189,0.5054,0.000108,11347800
57,0.4526,1.5145,0.5096,9.7e-05,11347800
58,0.4532,1.509,0.5089,0.00019,11347800
59,0.4556,1.5086,0.5138,0.000111,11347800
60,0.462,1.5007,0.5187,0.000106,11347800
