round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.2012,2.2304,0.1968,0.000116,11347800
2,0.2366,2.1481,0.2338,0.000111,11347800
3,0.2592,2.0788,0.2548,0.000133,11347800
4,0.283,2.0335,0.2715,0.000161,11347800
5,0.2832,1.9999,0.2831,0.000142,11347800
6,0.303,1.9624,0.3002,0.000153,11347800
7,0.308,1.9346,0.3098,0.000218,11347800
8,0.319,1.9104,0.3188,0.000157,11347800
9,0.3206,1.8845,0.3248,0.00011,11347800
10,0.3256,1.877,0.3308,0.000115,11347800
11,0.3338,1.8584,0.3419,0.000126,11347800
12,0.3444,1.8237,0.356,0.000121,11347800
13,0.353,1.8055,0.3626,0.000104,11347800
14,0.3582,1.7951,0.3666,8.7e-05,11347800
15,0.3652,1.789,0.3692,9.9e-05,11347800
16,0.3652,1.774,0.3741,0.000145,11347800
17,0.374,1.7582,0.3818,0.000116,11347800
18,0.3776,1.7381,0.3903,8.3e-05,11347800
19,0.3764,1.7312,0.3931,0.000119,11347800
20,0.3868,1.7112,0.4019,0.000136,11347800
21,0.3984,1.6991,0.4026,0.000149,11347800
22,0.391,1.6887,0.411,0.000192,11347800
23,0.4032,1.6802,0.4141,0.000164,11347800
24,0.4038,1.6638,0.4225,0.000144,11347800
25,0.403,1.6784,0.4168,0.000172,11347800
26,0.4046,1.6607,0.4318,0.000123,11347800
27,0.4144,1.6344,0.4411,0.000166,11347800
28,0.4162,1.6315,0.4405,0.000122,11347800
29,0.4234,1.6249,0.4443,0.000167,11347800
30,0.422,1.6144,0.4489,0.000209,11347800
31,0.4268,1.5985,0.4564,0.000129,11347800
32,0.4358,1.5839,0.4675,0.000118,11347800
33,0.4324,1.5976,0.4577,0.000172,11347800
34,0.4346,1.5774,0.4678,9.5e-05,11347800
35,0.4392,1.5701,0.4765,0.000182,11347800
36,0.4434,1.5629,0.4771,0.000136,11347800
37,0.4412,1.5624,0.4763,8.7e-05,11347800
38,0.4454,1.5553,0.4838,0.000116,11347800
39,0.4484,1.5516,0.4835,0.000111,11347800
40,0.436,1.5739,0.4783,8.5e-05,11347800
41,0.4496,1.5491,0.4889,0.000117,11347800
42,0.4518,1.5324,0.4989,0.000148,11347800
43,0.4538,1.53,0.5001,0.000115,11347800
44,0.447,1.5264,0.4972,8.9e-05,11347800
45,0.4558,1.5206,0.5064,0.000118,11347800
46,0.456,1.5313,0.5033,8.8e-05,11347800
47,0.4638,1.5177,0.5081,7.7e-05,11347800
48,0.4598,1.5141,0.5116,0.000113,11347800
49,0.4604,1.5146,0.5104,0.000121,11347800
50,0.4564,1.5173,0.5163,0.00012,11347800
51,0.461,1.5099,0.5181,0.000159,11347800
52,0.4696,1.4998,0.5195,7.4e-05,11347800
53,0.4692,1.4917,0.5331,9.5e-05,11347800
54,0.4666,1.4952,0.5333,0.000161,11347800
55,0.4698,1.4853,0.5399,0.000118,11347800
56,0.4694,1.503,0.5335,0.000121,11347800
57,0.4716,1.4891,0.5404,9.2e-05,11347800
58,0.4636,1.4978,0.5405,0.000109,11347800
59,0.4664,1.4998,0.5361,9.4e-05,11347800
60,0.4786,1.4788,0.5493,9.2e-05,11347800
