round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up,bytes_model,bytes_state,secagg_mask_s,secagg_agg_s,secagg_msgs
1,0.0906,2.3248,0.0912,0.012167,11347800,11347800,0,0.0,0.0,0
2,0.0966,2.3255,0.0749,0.010697,11347800,11347800,0,0.0,0.0,0
3,0.1038,2.3256,0.0727,0.013814,11347800,11347800,0,0.0,0.0,0
4,0.108,2.3237,0.0741,0.016615,11347800,11347800,0,0.0,0.0,0
5,0.1132,2.3213,0.0754,0.016605,11347800,11347800,0,0.0,0.0,0
6,0.119,2.3188,0.0769,0.015109,11347800,11347800,0,0.0,0.0,0
7,0.1196,2.3169,0.0791,0.017584,11347800,11347800,0,0.0,0.0,0
8,0.1216,2.3136,0.0798,0.017075,11347800,11347800,0,0.0,0.0,0
9,0.12,2.3117,0.0785,0.017996,11347800,11347800,0,0.0,0.0,0
10,0.1202,2.3099,0.0803,0.017674,11347800,11347800,0,0.0,0.0,0
11,0.1244,2.3069,0.0826,0.016959,11347800,11347800,0,0.0,0.0,0
12,0.126,2.3039,0.0863,0.015553,11347800,11347800,0,0.0,0.0,0
13,0.1244,2.3022,0.0851,0.016388,11347800,11347800,0,0.0,0.0,0
14,0.1276,2.2987,0.0873,0.015533,11347800,11347800,0,0.0,0.0,0
15,0.1244,2.2972,0.0873,0.016127,11347800,11347800,0,0.0,0.0,0
16,0.127,2.2948,0.0872,0.015571,11347800,11347800,0,0.0,0.0,0
17,0.127,2.2904,0.0885,0.015071,11347800,11347800,0,0.0,0.0,0
18,0.1288,2.2882,0.0906,0.015285,11347800,11347800,0,0.0,0.0,0
19,0.1322,2.2861,0.0977,0.013871,11347800,11347800,0,0.0,0.0,0
20,0.1306,2.2838,0.0951,0.014647,11347800,11347800,0,0.0,0.0,0
21,0.1344,2.2812,0.1021,0.015385,11347800,11347800,0,0.0,0.0,0
22,0.1356,2.2795,0.1032,0.014647,11347800,11347800,0,0.0,0.0,0
23,0.1384,2.2775,0.1059,0.014436,11347800,11347800,0,0.0,0.0,0
24,0.1396,2.2749,0.1059,0.014271,11347800,11347800,0,0.0,0.0,0
25,0.1404,2.274,0.1065,0.015317,11347800,11347800,0,0.0,0.0,0
26,0.1426,2.2708,0.1065,0.014358,11347800,11347800,0,0.0,0.0,0
27,0.144,2.2688,0.1099,0.015837,11347800,11347800,0,0.0,0.0,0
28,0.1494,2.2681,0.1158,0.014706,11347800,11347800,0,0.0,0.0,0
29,0.1548,2.266,0.1217,0.014748,11347800,11347800,0,0.0,0.0,0
30,0.1534,2.2623,0.1182,0.013573,11347800,11347800,0,0.0,0.0,0
31,0.1598,2.2608,0.123,0.013705,11347800,11347800,0,0.0,0.0,0
32,0.1658,2.2582,0.1279,0.013506,11347800,11347800,0,0.0,0.0,0
33,0.1688,2.2558,0.131,0.012833,11347800,11347800,0,0.0,0.0,0
34,0.1682,2.2547,0.1312,0.013597,11347800,11347800,0,0.0,0.0,0
35,0.1718,2.2518,0.1342,0.012861,11347800,11347800,0,0.0,0.0,0
36,0.173,2.2496,0.1387,0.01271,11347800,11347800,0,0.0,0.0,0
37,0.1708,2.2478,0.142,0.014031,11347800,11347800,0,0.0,0.0,0
38,0.1766,2.244,0.1434,0.012663,11347800,11347800,0,0.0,0.0,0
39,0.181,2.2417,0.146,0.012037,11347800,11347800,0,0.0,0.0,0
40,0.1828,2.2401,0.1528,0.012567,11347800,11347800,0,0.0,0.0,0
41,0.1862,2.2357,0.1521,0.011387,11347800,11347800,0,0.0,0.0,0
42,0.1854,2.2361,0.1517,0.012538,11347800,11347800,0,0.0,0.0,0
43,0.1874,2.234,0.156,0.012562,11347800,11347800,0,0.0,0.0,0
44,0.1898,2.2319,0.1615,0.011184,11347800,11347800,0,0.0,0.0,0
45,0.191,2.2308,0.1607,0.011283,11347800,11347800,0,0.0,0.0,0
46,0.1892,2.2283,0.1617,0.011067,11347800,11347800,0,0.0,0.0,0
47,0.195,2.2271,0.1702,0.011317,11347800,11347800,0,0.0,0.0,0
48,0.1916,2.2234,0.1667,0.011487,11347800,11347800,0,0.0,0.0,0
49,0.194,2.2207,0.1689,0.010957,11347800,11347800,0,0.0,0.0,0
50,0.1936,2.2196,0.1674,0.012898,11347800,11347800,0,0.0,0.0,0
51,0.1982,2.2187,0.1736,0.011899,11347800,11347800,0,0.0,0.0,0
52,0.1988,2.2121,0.1713,0.010773,11347800,11347800,0,0.0,0.0,0
53,0.1942,2.2103,0.1699,0.011719,11347800,11347800,0,0.0,0.0,0
54,0.1966,2.2101,0.1698,0.012046,11347800,11347800,0,0.0,0.0,0
55,0.2034,2.2078,0.1733,0.011554,11347800,11347800,0,0.0,0.0,0
56,0.2004,2.2057,0.173,0.011389,11347800,11347800,0,0.0,0.0,0
57,0.2056,2.2025,0.1759,0.010932,11347800,11347800,0,0.0,0.0,0
58,0.2066,2.2021,0.1779,0.011133,11347800,11347800,0,0.0,0.0,0
59,0.2074,2.2035,0.1781,0.012997,11347800,11347800,0,0.0,0.0,0
60,0.211,2.1951,0.1811,0.010375,11347800,11347800,0,0.0,0.0,0
