round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up,bytes_model,bytes_state,secagg_mask_s,secagg_agg_s,secagg_msgs
1,0.0948,2.3306,0.0718,0.014304,11347800,11347800,0,0.0,0.0,0
2,0.1032,2.3335,0.0749,0.02292,11347800,11347800,0,0.0,0.0,0
3,0.1044,2.3251,0.0776,0.022187,11347800,11347800,0,0.0,0.0,0
4,0.1076,2.3132,0.0793,0.021418,11347800,11347800,0,0.0,0.0,0
5,0.1102,2.308,0.0814,0.020562,11347800,11347800,0,0.0,0.0,0
6,0.1184,2.3006,0.0839,0.018388,11347800,11347800,0,0.0,0.0,0
7,0.1152,2.297,0.0852,0.020841,11347800,11347800,0,0.0,0.0,0
8,0.1206,2.2895,0.0908,0.018722,11347800,11347800,0,0.0,0.0,0
9,0.1178,2.2881,0.0933,0.019745,11347800,11347800,0,0.0,0.0,0
10,0.122,2.2849,0.102,0.019959,11347800,11347800,0,0.0,0.0,0
11,0.1312,2.2752,0.1072,0.01742,11347800,11347800,0,0.0,0.0,0
12,0.1422,2.2695,0.121,0.016194,11347800,11347800,0,0.0,0.0,0
13,0.1374,2.2689,0.1147,0.017693,11347800,11347800,0,0.0,0.0,0
14,0.147,2.2542,0.1201,0.014057,11347800,11347800,0,0.0,0.0,0
15,0.1386,2.2562,0.12,0.017654,11347800,11347800,0,0.0,0.0,0
16,0.154,2.2431,0.1318,0.013445,11347800,11347800,0,0.0,0.0,0
17,0.1672,2.2365,0.1485,0.012661,11347800,11347800,0,0.0,0.0,0
18,0.177,2.2352,0.1534,0.013393,11347800,11347800,0,0.0,0.0,0
19,0.1866,2.2239,0.1648,0.008679,11347800,11347800,0,0.0,0.0,0
20,0.1804,2.221,0.1535,0.012007,11347800,11347800,0,0.0,0.0,0
21,0.1876,2.2192,0.172,0.010912,11347800,11347800,0,0.0,0.0,0
22,0.199,2.2074,0.1828,0.008271,11347800,11347800,0,0.0,0.0,0
23,0.1984,2.2064,0.1793,0.009129,11347800,11347800,0,0.0,0.0,0
24,0.1968,2.1948,0.1825,0.008224,11347800,11347800,0,0.0,0.0,0
25,0.2048,2.1888,0.1803,0.009393,11347800,11347800,0,0.0,0.0,0
26,0.2206,2.1761,0.1998,0.006688,11347800,11347800,0,0.0,0.0,0
27,0.2124,2.181,0.1972,0.008933,11347800,11347800,0,0.0,0.0,0
28,0.217,2.1796,0.2001,0.008804,11347800,11347800,0,0.0,0.0,0
29,0.215,2.1714,0.2037,0.008776,11347800,11347800,0,0.0,0.0,0
30,0.2268,2.1613,0.2023,0.006862,11347800,11347800,0,0.0,0.0,0
31,0.2236,2.1639,0.2033,0.008595,11347800,11347800,0,0.0,0.0,0
32,0.221,2.1596,0.2078,0.008159,11347800,11347800,0,0.0,0.0,0
33,0.222,2.1596,0.2079,0.008296,11347800,11347800,0,0.0,0.0,0
34,0.2268,2.1599,0.2054,0.008407,11347800,11347800,0,0.0,0.0,0
35,0.2278,2.1431,0.2156,0.008289,11347800,11347800,0,0.0,0.0,0
36,0.2252,2.147,0.2124,0.008628,11347800,11347800,0,0.0,0.0,0
37,0.2198,2.1552,0.1982,0.010188,11347800,11347800,0,0.0,0.0,0
38,0.2272,2.1389,0.2085,0.00733,11347800,11347800,0,0.0,0.0,0
39,0.233,2.1411,0.211,0.007766,11347800,11347800,0,0.0,0.0,0
40,0.2302,2.1376,0.2165,0.008102,11347800,11347800,0,0.0,0.0,0
41,0.2394,2.114,0.2264,0.007256,11347800,11347800,0,0.0,0.0,0
42,0.2364,2.126,0.2179,0.007223,11347800,11347800,0,0.0,0.0,0
43,0.2344,2.1284,0.2189,0.008834,11347800,11347800,0,0.0,0.0,0
44,0.238,2.1227,0.2238,0.007017,11347800,11347800,0,0.0,0.0,0
45,0.2396,2.1215,0.222,0.006771,11347800,11347800,0,0.0,0.0,0
46,0.2338,2.1256,0.2201,0.006677,11347800,11347800,0,0.0,0.0,0
47,0.2386,2.1199,0.2293,0.007942,11347800,11347800,0,0.0,0.0,0
48,0.2416,2.1189,0.2266,0.007489,11347800,11347800,0,0.0,0.0,0
49,0.2412,2.1089,0.2337,0.008336,11347800,11347800,0,0.0,0.0,0
50,0.2428,2.1114,0.2239,0.007035,11347800,11347800,0,0.0,0.0,0
51,0.2446,2.1081,0.2353,0.00858,11347800,11347800,0,0.0,0.0,0
52,0.248,2.0992,0.2361,0.006572,11347800,11347800,0,0.0,0.0,0
53,0.2472,2.0975,0.2324,0.006468,11347800,11347800,0,0.0,0.0,0
54,0.2474,2.1039,0.2283,0.0062,11347800,11347800,0,0.0,0.0,0
55,0.246,2.1061,0.2256,0.006889,11347800,11347800,0,0.0,0.0,0
56,0.2544,2.0981,0.2255,0.006075,11347800,11347800,0,0.0,0.0,0
57,0.2568,2.0891,0.2315,0.005506,11347800,11347800,0,0.0,0.0,0
58,0.255,2.096,0.2346,0.006678,11347800,11347800,0,0.0,0.0,0
59,0.2436,2.1144,0.225,0.007487,11347800,11347800,0,0.0,0.0,0
60,0.2596,2.0909,0.2393,0.006524,11347800,11347800,0,0.0,0.0,0
