round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.1516,2.2675,0.1814,0.019331,11347800
2,0.1866,2.1977,0.2232,0.022635,11347800
3,0.185,2.2035,0.2336,0.027621,11347800
4,0.2042,2.1359,0.2525,0.028122,11347800
5,0.2226,2.0628,0.2589,0.030649,11347800
6,0.2338,2.0306,0.2843,0.032941,11347800
7,0.2538,1.9987,0.3097,0.02982,11347800
8,0.265,1.9636,0.3174,0.026036,11347800
9,0.2796,1.917,0.3345,0.023695,11347800
10,0.2794,1.9117,0.3319,0.026869,11347800
11,0.2848,1.9024,0.345,0.026808,11347800
12,0.2888,1.879,0.3468,0.025548,11347800
13,0.3056,1.8455,0.3553,0.017999,11347800
14,0.306,1.8793,0.356,0.019351,11347800
15,0.3154,1.8125,0.3691,0.022253,11347800
16,0.2928,1.8574,0.3456,0.026727,11347800
17,0.3248,1.8025,0.3742,0.018826,11347800
18,0.3236,1.8057,0.3781,0.021315,11347800
19,0.3378,1.7834,0.3799,0.019689,11347800
20,0.3416,1.7589,0.3887,0.01571,11347800
21,0.344,1.7778,0.3744,0.015391,11347800
22,0.3228,1.8098,0.3727,0.024318,11347800
23,0.3316,1.7837,0.3874,0.0247,11347800
24,0.3402,1.7741,0.387,0.01985,11347800
25,0.3612,1.704,0.4066,0.013555,11347800
26,0.3588,1.7247,0.4059,0.01754,11347800
27,0.3644,1.7181,0.4053,0.008792,11347800
28,0.365,1.7163,0.4047,0.016563,11347800
29,0.3826,1.6859,0.4131,0.009331,11347800
30,0.3684,1.6977,0.4228,0.012748,11347800
31,0.3796,1.68,0.4248,0.013993,11347800
32,0.3786,1.6722,0.4251,0.014582,11347800
33,0.3632,1.7057,0.4163,0.01576,11347800
34,0.3896,1.6596,0.4431,0.011043,11347800
35,0.3874,1.6597,0.4414,0.012342,11347800
36,0.391,1.6702,0.4219,0.010856,11347800
37,0.3986,1.6371,0.4428,0.008414,11347800
38,0.385,1.6627,0.4388,0.010862,11347800
39,0.4122,1.6202,0.4486,0.00599,11347800
40,0.3818,1.667,0.4359,0.01349,11347800
41,0.3884,1.6472,0.4411,0.013575,11347800
42,0.4026,1.6315,0.451,0.011695,11347800
43,0.41,1.6088,0.4543,0.008574,11347800
44,0.4238,1.5854,0.4647,0.003544,11347800
45,0.4104,1.6127,0.4609,0.008592,11347800
46,0.4018,1.6452,0.4499,0.014949,11347800
47,0.4116,1.6119,0.453,0.00839,11347800
48,0.4228,1.5997,0.4679,0.0071,11347800
49,0.4138,1.5957,0.4657,0.007493,11347800
50,0.4026,1.6421,0.4605,0.012838,11347800
51,0.4264,1.6025,0.4611,0.007367,11347800
52,0.4098,1.6142,0.4717,0.008022,11347800
53,0.4096,1.6199,0.4647,0.011825,11347800
54,0.4184,1.6047,0.4731,0.010762,11347800
55,0.4204,1.5939,0.4776,0.006054,11347800
56,0.3976,1.6575,0.4625,0.012621,11347800
57,0.422,1.5931,0.4764,0.009596,11347800
58,0.415,1.6057,0.469,0.008888,11347800
59,0.4204,1.6086,0.4835,0.008445,11347800
60,0.4356,1.5821,0.4815,0.006499,11347800
