round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.1224,2.3051,0.1143,0.028895,11347800
2,0.1718,2.2599,0.1307,0.018816,11347800
3,0.1972,2.1735,0.1564,0.021958,11347800
4,0.2174,2.1116,0.1694,0.022084,11347800
5,0.2404,2.0575,0.1839,0.02862,11347800
6,0.2622,2.0077,0.2299,0.030128,11347800
7,0.2646,1.9781,0.2124,0.030476,11347800
8,0.2816,1.9541,0.23,0.024102,11347800
9,0.283,1.9669,0.2644,0.028661,11347800
10,0.3206,1.8757,0.2804,0.017878,11347800
11,0.2956,1.9116,0.2413,0.019108,11347800
12,0.3298,1.8495,0.2912,0.017976,11347800
13,0.3232,1.8505,0.2792,0.023745,11347800
14,0.3324,1.8492,0.2936,0.027777,11347800
15,0.3482,1.804,0.3159,0.018974,11347800
16,0.3426,1.8031,0.3231,0.02193,11347800
17,0.3402,1.8064,0.3176,0.015229,11347800
18,0.3578,1.7623,0.3408,0.013803,11347800
19,0.3678,1.7448,0.3434,0.013786,11347800
20,0.3598,1.742,0.3568,0.015592,11347800
21,0.367,1.7343,0.3353,0.018199,11347800
22,0.3646,1.7422,0.3511,0.024612,11347800
23,0.3626,1.7306,0.3565,0.012512,11347800
24,0.3664,1.7207,0.3518,0.022487,11347800
25,0.377,1.7036,0.3686,0.016377,11347800
26,0.3656,1.7167,0.3638,0.023858,11347800
27,0.3834,1.6801,0.3626,0.014267,11347800
28,0.384,1.6879,0.3812,0.012617,11347800
29,0.3648,1.7181,0.3488,0.026962,11347800
30,0.3862,1.6839,0.3691,0.0154,11347800
31,0.39,1.6565,0.3852,0.015579,11347800
32,0.374,1.6911,0.3574,0.030726,11347800
33,0.3946,1.6432,0.3876,0.010222,11347800
34,0.3912,1.6533,0.3828,0.020833,11347800
35,0.4054,1.6316,0.3998,0.011538,11347800
36,0.4002,1.644,0.3916,0.018725,11347800
37,0.4008,1.6273,0.3982,0.014362,11347800
38,0.4024,1.6422,0.3938,0.019515,11347800
39,0.3976,1.6302,0.4043,0.013368,11347800
40,0.4024,1.6298,0.4041,0.019216,11347800
41,0.407,1.6151,0.4048,0.018474,11347800
42,0.408,1.6085,0.4141,0.015781,11347800
43,0.414,1.612,0.4163,0.013256,11347800
44,0.4124,1.6101,0.4175,0.016704,11347800
45,0.4126,1.5947,0.4217,0.011198,11347800
46,0.4114,1.5998,0.4163,0.018337,11347800
47,0.404,1.6271,0.4015,0.017401,11347800
48,0.4138,1.5846,0.4219,0.015903,11347800
49,0.4156,1.5921,0.4275,0.018194,11347800
50,0.4236,1.581,0.4308,0.013485,11347800
51,0.414,1.5995,0.4244,0.013072,11347800
52,0.4056,1.6023,0.4199,0.015623,11347800
53,0.418,1.5957,0.4348,0.01783,11347800
54,0.4136,1.6268,0.4161,0.018456,11347800
55,0.4212,1.5879,0.4408,0.013189,11347800
56,0.4258,1.5852,0.4374,0.016517,11347800
57,0.4226,1.5829,0.4418,0.011964,11347800
58,0.4236,1.5892,0.4597,0.007689,11347800
59,0.4266,1.5767,0.4407,0.015091,11347800
60,0.4296,1.5773,0.4441,0.011751,11347800
