round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up,bytes_model,bytes_state,secagg_mask_s,secagg_agg_s,secagg_msgs
1,0.0944,2.3309,0.0715,0.01451,11347800,11347800,0,0.0,0.0,0
2,0.103,2.3333,0.0747,0.022824,11347800,11347800,0,0.0,0.0,0
3,0.1058,2.3247,0.0778,0.022564,11347800,11347800,0,0.0,0.0,0
4,0.1068,2.3147,0.0782,0.021662,11347800,11347800,0,0.0,0.0,0
5,0.1096,2.3082,0.081,0.02121,11347800,11347800,0,0.0,0.0,0
6,0.1156,2.3003,0.0832,0.020149,11347800,11347800,0,0.0,0.0,0
7,0.1142,2.2955,0.0853,0.020899,11347800,11347800,0,0.0,0.0,0
8,0.12,2.2874,0.0904,0.01956,11347800,11347800,0,0.0,0.0,0
9,0.1172,2.2842,0.0933,0.02009,11347800,11347800,0,0.0,0.0,0
10,0.1218,2.2794,0.0998,0.020043,11347800,11347800,0,0.0,0.0,0
11,0.1298,2.2713,0.1032,0.019796,11347800,11347800,0,0.0,0.0,0
12,0.1444,2.2652,0.1192,0.01847,11347800,11347800,0,0.0,0.0,0
13,0.1404,2.2639,0.1146,0.019119,11347800,11347800,0,0.0,0.0,0
14,0.1464,2.2519,0.1208,0.017338,11347800,11347800,0,0.0,0.0,0
15,0.1416,2.2523,0.1205,0.018405,11347800,11347800,0,0.0,0.0,0
16,0.1568,2.2406,0.1348,0.015226,11347800,11347800,0,0.0,0.0,0
17,0.1662,2.2345,0.1445,0.013978,11347800,11347800,0,0.0,0.0,0
18,0.1756,2.2313,0.1516,0.014615,11347800,11347800,0,0.0,0.0,0
19,0.1882,2.2202,0.1642,0.010218,11347800,11347800,0,0.0,0.0,0
20,0.1854,2.217,0.1591,0.01198,11347800,11347800,0,0.0,0.0,0
21,0.1908,2.2142,0.171,0.010812,11347800,11347800,0,0.0,0.0,0
22,0.2034,2.2032,0.179,0.009252,11347800,11347800,0,0.0,0.0,0
23,0.205,2.2022,0.1804,0.009993,11347800,11347800,0,0.0,0.0,0
24,0.2042,2.1913,0.1874,0.00864,11347800,11347800,0,0.0,0.0,0
25,0.2072,2.1864,0.187,0.009992,11347800,11347800,0,0.0,0.0,0
26,0.2184,2.1744,0.1981,0.007397,11347800,11347800,0,0.0,0.0,0
27,0.2134,2.1795,0.198,0.009629,11347800,11347800,0,0.0,0.0,0
28,0.2178,2.1761,0.2027,0.008739,11347800,11347800,0,0.0,0.0,0
29,0.218,2.1698,0.2062,0.008987,11347800,11347800,0,0.0,0.0,0
30,0.2256,2.1588,0.2093,0.008033,11347800,11347800,0,0.0,0.0,0
31,0.2238,2.1592,0.2088,0.008575,11347800,11347800,0,0.0,0.0,0
32,0.223,2.1592,0.2086,0.008389,11347800,11347800,0,0.0,0.0,0
33,0.226,2.1552,0.2126,0.008365,11347800,11347800,0,0.0,0.0,0
34,0.2248,2.1562,0.2112,0.008393,11347800,11347800,0,0.0,0.0,0
35,0.2302,2.1432,0.2178,0.00794,11347800,11347800,0,0.0,0.0,0
36,0.2296,2.1427,0.2141,0.008455,11347800,11347800,0,0.0,0.0,0
37,0.2252,2.1496,0.2075,0.009387,11347800,11347800,0,0.0,0.0,0
38,0.2312,2.1391,0.2127,0.008322,11347800,11347800,0,0.0,0.0,0
39,0.2342,2.1384,0.2155,0.00816,11347800,11347800,0,0.0,0.0,0
40,0.2314,2.1357,0.2167,0.008418,11347800,11347800,0,0.0,0.0,0
41,0.2418,2.1155,0.2282,0.007506,11347800,11347800,0,0.0,0.0,0
42,0.2358,2.1254,0.2211,0.007962,11347800,11347800,0,0.0,0.0,0
43,0.2344,2.1262,0.2195,0.008957,11347800,11347800,0,0.0,0.0,0
44,0.2404,2.1202,0.2259,0.007468,11347800,11347800,0,0.0,0.0,0
45,0.239,2.1222,0.2239,0.007812,11347800,11347800,0,0.0,0.0,0
46,0.2378,2.1237,0.2281,0.007412,11347800,11347800,0,0.0,0.0,0
47,0.2418,2.1195,0.2274,0.007575,11347800,11347800,0,0.0,0.0,0
48,0.2414,2.1186,0.231,0.007891,11347800,11347800,0,0.0,0.0,0
49,0.2466,2.1102,0.2367,0.00769,11347800,11347800,0,0.0,0.0,0
50,0.2426,2.1118,0.2269,0.007456,11347800,11347800,0,0.0,0.0,0
51,0.2488,2.1092,0.2393,0.008222,11347800,11347800,0,0.0,0.0,0
52,0.2462,2.1048,0.2402,0.00756,11347800,11347800,0,0.0,0.0,0
53,0.2502,2.1002,0.2364,0.006813,11347800,11347800,0,0.0,0.0,0
54,0.2462,2.1047,0.2366,0.007088,11347800,11347800,0,0.0,0.0,0
55,0.2452,2.1077,0.2308,0.007644,11347800,11347800,0,0.0,0.0,0
56,0.253,2.1004,0.2352,0.006986,11347800,11347800,0,0.0,0.0,0
57,0.256,2.0946,0.2364,0.006815,11347800,11347800,0,0.0,0.0,0
58,0.2542,2.0992,0.2368,0.007342,11347800,11347800,0,0.0,0.0,0
59,0.2494,2.1126,0.2318,0.007998,11347800,11347800,0,0.0,0.0,0
60,0.255,2.0958,0.2385,0.007431,11347800,11347800,0,0.0,0.0,0
