round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up,bytes_model,bytes_state,secagg_mask_s,secagg_agg_s,secagg_msgs
1,0.0948,2.3308,0.071,0.014294,11347800,11347800,0,0.0,0.0,0
2,0.1038,2.3334,0.0745,0.022766,11347800,11347800,0,0.0,0.0,0
3,0.1054,2.3248,0.0772,0.022198,11347800,11347800,0,0.0,0.0,0
4,0.1078,2.314,0.0782,0.02146,11347800,11347800,0,0.0,0.0,0
5,0.1094,2.3082,0.0818,0.020823,11347800,11347800,0,0.0,0.0,0
6,0.1186,2.3004,0.0838,0.019134,11347800,11347800,0,0.0,0.0,0
7,0.1144,2.2963,0.0856,0.020912,11347800,11347800,0,0.0,0.0,0
8,0.1194,2.2886,0.0898,0.019263,11347800,11347800,0,0.0,0.0,0
9,0.1178,2.2864,0.0941,0.01996,11347800,11347800,0,0.0,0.0,0
10,0.1206,2.2824,0.1026,0.02063,11347800,11347800,0,0.0,0.0,0
11,0.1308,2.2741,0.1046,0.018454,11347800,11347800,0,0.0,0.0,0
12,0.1412,2.2682,0.1206,0.017551,11347800,11347800,0,0.0,0.0,0
13,0.1394,2.2676,0.1145,0.018357,11347800,11347800,0,0.0,0.0,0
14,0.1476,2.2534,0.1206,0.015693,11347800,11347800,0,0.0,0.0,0
15,0.139,2.2547,0.1201,0.018183,11347800,11347800,0,0.0,0.0,0
16,0.1572,2.2422,0.1332,0.014423,11347800,11347800,0,0.0,0.0,0
17,0.1688,2.2355,0.1466,0.012663,11347800,11347800,0,0.0,0.0,0
18,0.1794,2.2338,0.151,0.013719,11347800,11347800,0,0.0,0.0,0
19,0.188,2.2227,0.1652,0.008887,11347800,11347800,0,0.0,0.0,0
20,0.1818,2.2201,0.1573,0.012203,11347800,11347800,0,0.0,0.0,0
21,0.1884,2.2178,0.1702,0.010672,11347800,11347800,0,0.0,0.0,0
22,0.2034,2.206,0.1809,0.008144,11347800,11347800,0,0.0,0.0,0
23,0.1998,2.2049,0.1795,0.0094,11347800,11347800,0,0.0,0.0,0
24,0.199,2.1932,0.1834,0.008079,11347800,11347800,0,0.0,0.0,0
25,0.2056,2.1881,0.182,0.009873,11347800,11347800,0,0.0,0.0,0
26,0.221,2.1751,0.2014,0.007087,11347800,11347800,0,0.0,0.0,0
27,0.2144,2.1803,0.1992,0.009377,11347800,11347800,0,0.0,0.0,0
28,0.2186,2.179,0.2042,0.009003,11347800,11347800,0,0.0,0.0,0
29,0.2166,2.1714,0.2033,0.008804,11347800,11347800,0,0.0,0.0,0
30,0.225,2.1605,0.2054,0.007031,11347800,11347800,0,0.0,0.0,0
31,0.2238,2.1633,0.2029,0.008587,11347800,11347800,0,0.0,0.0,0
32,0.2216,2.1602,0.2077,0.008234,11347800,11347800,0,0.0,0.0,0
33,0.2238,2.1591,0.2098,0.008542,11347800,11347800,0,0.0,0.0,0
34,0.228,2.1606,0.2061,0.008453,11347800,11347800,0,0.0,0.0,0
35,0.2324,2.1432,0.2169,0.008066,11347800,11347800,0,0.0,0.0,0
36,0.227,2.147,0.2145,0.008704,11347800,11347800,0,0.0,0.0,0
37,0.2196,2.1564,0.2,0.010487,11347800,11347800,0,0.0,0.0,0
38,0.2298,2.1391,0.2082,0.007557,11347800,11347800,0,0.0,0.0,0
39,0.2318,2.1418,0.2136,0.007912,11347800,11347800,0,0.0,0.0,0
40,0.23,2.1395,0.2163,0.008118,11347800,11347800,0,0.0,0.0,0
41,0.2396,2.1142,0.2277,0.007334,11347800,11347800,0,0.0,0.0,0
42,0.2356,2.1267,0.2165,0.007361,11347800,11347800,0,0.0,0.0,0
43,0.2342,2.1303,0.2162,0.008956,11347800,11347800,0,0.0,0.0,0
44,0.2382,2.1238,0.2242,0.006867,11347800,11347800,0,0.0,0.0,0
45,0.237,2.1223,0.2233,0.006567,11347800,11347800,0,0.0,0.0,0
46,0.2326,2.1276,0.2224,0.006794,11347800,11347800,0,0.0,0.0,0
47,0.2404,2.122,0.2308,0.00848,11347800,11347800,0,0.0,0.0,0
48,0.2412,2.1208,0.2272,0.007575,11347800,11347800,0,0.0,0.0,0
49,0.2418,2.1098,0.2336,0.008369,11347800,11347800,0,0.0,0.0,0
50,0.2426,2.1139,0.2228,0.007358,11347800,11347800,0,0.0,0.0,0
51,0.2448,2.1097,0.2375,0.008974,11347800,11347800,0,0.0,0.0,0
52,0.2454,2.0998,0.2372,0.006516,11347800,11347800,0,0.0,0.0,0
53,0.2478,2.1002,0.2304,0.006331,11347800,11347800,0,0.0,0.0,0
54,0.2448,2.1086,0.2238,0.006414,11347800,11347800,0,0.0,0.0,0
55,0.2416,2.1102,0.222,0.007117,11347800,11347800,0,0.0,0.0,0
56,0.2536,2.1012,0.2218,0.006086,11347800,11347800,0,0.0,0.0,0
57,0.2538,2.09,0.2311,0.005449,11347800,11347800,0,0.0,0.0,0
58,0.2536,2.0988,0.2313,0.006737,11347800,11347800,0,0.0,0.0,0
59,0.243,2.1218,0.2249,0.007953,11347800,11347800,0,0.0,0.0,0
60,0.2586,2.0921,0.2399,0.006333,11347800,11347800,0,0.0,0.0,0
