round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.1224,2.3051,0.1143,0.028895,11347800
2,0.1792,2.2549,0.146,0.016323,11347800
3,0.2104,2.1898,0.1821,0.021245,11347800
4,0.212,2.1194,0.1983,0.023273,11347800
5,0.2504,2.0666,0.1978,0.023499,11347800
6,0.2408,2.052,0.239,0.026153,11347800
7,0.2748,2.0291,0.2447,0.021743,11347800
8,0.2616,2.044,0.2401,0.012283,11347800
9,0.241,2.0835,0.2622,0.025834,11347800
10,0.275,1.9711,0.2886,0.015581,11347800
11,0.283,1.9803,0.2603,0.010297,11347800
12,0.2752,2.0229,0.2905,0.016104,11347800
13,0.2972,1.951,0.2922,0.012253,11347800
14,0.2784,1.9739,0.2855,0.024267,11347800
15,0.278,1.9791,0.2923,0.020947,11347800
16,0.2878,1.9559,0.2889,0.013405,11347800
17,0.264,1.9893,0.2816,0.022392,11347800
18,0.2686,1.9665,0.2618,0.018669,11347800
19,0.2666,1.9796,0.2827,0.027337,11347800
20,0.2972,1.9331,0.3096,0.008402,11347800
21,0.3028,1.9144,0.296,0.014045,11347800
22,0.294,1.9509,0.2931,0.017239,11347800
23,0.2906,1.9416,0.2947,0.01038,11347800
24,0.2948,1.9254,0.3101,0.019444,11347800
25,0.306,1.9162,0.3083,0.014598,11347800
26,0.2312,2.1653,0.2427,0.038568,11347800
27,0.281,1.9938,0.2724,0.023587,11347800
28,0.3054,1.8935,0.3162,0.007861,11347800
29,0.2946,1.9111,0.2846,0.012749,11347800
30,0.2914,1.9434,0.2946,0.011914,11347800
31,0.3018,1.9005,0.2986,0.01401,11347800
32,0.3092,1.9198,0.2784,0.015432,11347800
33,0.3116,1.8911,0.3183,0.011698,11347800
34,0.3102,1.8817,0.318,0.012841,11347800
35,0.2966,1.9467,0.3239,0.021532,11347800
36,0.3002,1.8988,0.3198,0.018881,11347800
37,0.2996,1.9089,0.3229,0.016219,11347800
38,0.304,1.8839,0.3183,0.015043,11347800
39,0.3078,1.8966,0.3086,0.014689,11347800
40,0.3012,1.8947,0.3041,0.009856,11347800
41,0.3068,1.9343,0.3,0.023477,11347800
42,0.2998,1.935,0.2882,0.0164,11347800
43,0.3052,1.8835,0.314,0.01827,11347800
44,0.3162,1.8629,0.3244,0.017645,11347800
45,0.3254,1.8442,0.3165,0.012022,11347800
46,0.3412,1.8335,0.3353,0.009035,11347800
47,0.3098,1.869,0.2896,0.019754,11347800
48,0.327,1.8568,0.3202,0.019461,11347800
49,0.3072,1.885,0.3432,0.021781,11347800
50,0.3304,1.8576,0.3272,0.017829,11347800
51,0.3288,1.8419,0.3226,0.007238,11347800
52,0.3158,1.844,0.329,0.015014,11347800
53,0.3248,1.8465,0.3367,0.015927,11347800
54,0.3058,1.9002,0.2859,0.014389,11347800
55,0.3018,1.8971,0.3133,0.016329,11347800
56,0.3172,1.8648,0.338,0.023599,11347800
57,0.3192,1.8722,0.3231,0.005774,11347800
58,0.3132,1.8616,0.3243,0.018421,11347800
59,0.3224,1.8303,0.3341,0.008877,11347800
60,0.34,1.8017,0.3393,0.007041,11347800
