round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.121,2.3131,0.1233,0.019561,11347800
2,0.1558,2.2694,0.1426,0.014786,11347800
3,0.174,2.2189,0.1699,0.013767,11347800
4,0.1954,2.1645,0.1905,0.016202,11347800
5,0.1936,2.1251,0.1924,0.020064,11347800
6,0.2128,2.0875,0.2238,0.017693,11347800
7,0.2438,2.0658,0.2388,0.009185,11347800
8,0.2554,2.0336,0.2472,0.010834,11347800
9,0.2494,2.0228,0.2614,0.01323,11347800
10,0.2352,2.0498,0.2391,0.014461,11347800
11,0.2594,2.001,0.2633,0.011944,11347800
12,0.2814,1.9706,0.294,0.013596,11347800
13,0.2854,1.9688,0.3038,0.016028,11347800
14,0.2858,1.9608,0.2912,0.009975,11347800
15,0.2892,1.9394,0.3171,0.013278,11347800
16,0.2886,1.952,0.2845,0.017186,11347800
17,0.3018,1.926,0.3109,0.013493,11347800
18,0.3098,1.9022,0.3099,0.009441,11347800
19,0.2998,1.9315,0.2991,0.011711,11347800
20,0.3024,1.9003,0.3303,0.013364,11347800
21,0.3118,1.8923,0.3309,0.012833,11347800
22,0.3066,1.9079,0.3224,0.012886,11347800
23,0.3154,1.881,0.3411,0.016126,11347800
24,0.3414,1.8391,0.3459,0.004487,11347800
25,0.326,1.8536,0.3436,0.009716,11347800
26,0.3312,1.8509,0.3424,0.015243,11347800
27,0.3354,1.8354,0.3501,0.008025,11347800
28,0.339,1.8175,0.3659,0.011175,11347800
29,0.3412,1.8141,0.3595,0.006653,11347800
30,0.3352,1.8154,0.354,0.009234,11347800
31,0.3554,1.7819,0.3805,0.009094,11347800
32,0.3566,1.7926,0.3726,0.007862,11347800
33,0.3532,1.7861,0.3648,0.011348,11347800
34,0.3496,1.7954,0.3512,0.003961,11347800
35,0.351,1.7751,0.3713,0.008407,11347800
36,0.357,1.7646,0.3717,0.010416,11347800
37,0.326,1.8562,0.3394,0.007909,11347800
38,0.3498,1.7696,0.3858,0.012253,11347800
39,0.3416,1.8055,0.367,0.00808,11347800
40,0.362,1.7458,0.4001,0.006151,11347800
41,0.3558,1.7762,0.3711,0.006287,11347800
42,0.3676,1.7457,0.386,0.006717,11347800
43,0.3622,1.7472,0.3902,0.008587,11347800
44,0.3632,1.747,0.3881,0.008244,11347800
45,0.3724,1.7288,0.4078,0.009805,11347800
46,0.3714,1.7338,0.3921,0.010144,11347800
47,0.3726,1.7284,0.3951,0.0102,11347800
48,0.365,1.753,0.3911,0.010917,11347800
49,0.3722,1.7233,0.3971,0.007771,11347800
50,0.3822,1.7037,0.4202,0.009149,11347800
51,0.3702,1.7465,0.3956,0.007249,11347800
52,0.3738,1.7304,0.3937,0.008141,11347800
53,0.3746,1.7201,0.3995,0.012355,11347800
54,0.3718,1.7314,0.3862,0.015743,11347800
55,0.3764,1.7126,0.4189,0.008287,11347800
56,0.3848,1.71,0.4101,0.011812,11347800
57,0.3884,1.6968,0.4265,0.005374,11347800
58,0.3908,1.6846,0.4136,0.008825,11347800
59,0.3914,1.7029,0.4183,0.005011,11347800
60,0.3798,1.722,0.4102,0.009763,11347800
