round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up,bytes_model,bytes_state
1,0.1026,2.3288,0.0759,0.009858,11347800,11347800,0
2,0.1024,2.3429,0.074,0.016106,11347800,11347800,0
3,0.1192,2.3328,0.0859,0.010248,11347800,11347800,0
4,0.1244,2.3179,0.0841,0.013235,11347800,11347800,0
5,0.1192,2.3103,0.0828,0.015702,11347800,11347800,0
6,0.1202,2.311,0.0746,0.009932,11347800,11347800,0
7,0.1202,2.3058,0.0866,0.016219,11347800,11347800,0
8,0.1298,2.2953,0.0978,0.010127,11347800,11347800,0
9,0.1132,2.3053,0.0921,0.013744,11347800,11347800,0
10,0.1146,2.3061,0.1025,0.016825,11347800,11347800,0
11,0.1326,2.3015,0.1002,0.008984,11347800,11347800,0
12,0.128,2.2889,0.1103,0.01653,11347800,11347800,0
13,0.1202,2.2893,0.1152,0.026329,11347800,11347800,0
14,0.1144,2.2822,0.106,0.016786,11347800,11347800,0
15,0.1256,2.2903,0.1036,0.015247,11347800,11347800,0
16,0.1336,2.2774,0.1016,0.010534,11347800,11347800,0
17,0.1388,2.2713,0.1331,0.026951,11347800,11347800,0
18,0.1162,2.2688,0.1298,0.055833,11347800,11347800,0
19,0.1316,2.2662,0.1232,0.027339,11347800,11347800,0
20,0.1568,2.2534,0.1339,0.007241,11347800,11347800,0
21,0.1454,2.2499,0.1362,0.012147,11347800,11347800,0
22,0.1856,2.2417,0.1717,0.011044,11347800,11347800,0
23,0.1572,2.2452,0.1474,0.012397,11347800,11347800,0
24,0.1622,2.235,0.1481,0.011623,11347800,11347800,0
25,0.161,2.2349,0.1464,0.007827,11347800,11347800,0
26,0.1786,2.2282,0.1705,0.00882,11347800,11347800,0
27,0.191,2.2193,0.1821,0.005052,11347800,11347800,0
28,0.1884,2.2143,0.176,0.008173,11347800,11347800,0
29,0.1816,2.2233,0.1752,0.014324,11347800,11347800,0
30,0.1786,2.2188,0.1627,0.004792,11347800,11347800,0
31,0.1704,2.2083,0.1638,0.006192,11347800,11347800,0
32,0.1668,2.2151,0.1637,0.012585,11347800,11347800,0
33,0.1928,2.2065,0.1922,0.023734,11347800,11347800,0
34,0.194,2.1926,0.1769,0.007315,11347800,11347800,0
35,0.173,2.1948,0.1872,0.03441,11347800,11347800,0
36,0.1868,2.1939,0.1959,0.031982,11347800,11347800,0
37,0.1938,2.1866,0.1855,0.009729,11347800,11347800,0
38,0.1962,2.1848,0.1681,0.00852,11347800,11347800,0
39,0.2088,2.1727,0.1967,0.012823,11347800,11347800,0
40,0.1968,2.1826,0.2077,0.013455,11347800,11347800,0
41,0.2032,2.1761,0.2006,0.007925,11347800,11347800,0
42,0.202,2.1672,0.208,0.010153,11347800,11347800,0
43,0.2154,2.1517,0.2167,0.011688,11347800,11347800,0
44,0.2056,2.1638,0.2147,0.019853,11347800,11347800,0
45,0.2078,2.1589,0.2022,0.012931,11347800,11347800,0
46,0.2146,2.1699,0.2249,0.019385,11347800,11347800,0
47,0.2118,2.1612,0.2212,0.027609,11347800,11347800,0
48,0.226,2.1566,0.2211,0.019005,11347800,11347800,0
49,0.221,2.1457,0.2119,0.024006,11347800,11347800,0
50,0.233,2.14,0.2112,0.012952,11347800,11347800,0
51,0.2204,2.1422,0.2173,0.020471,11347800,11347800,0
52,0.226,2.1243,0.2131,0.014827,11347800,11347800,0
53,0.2316,2.1163,0.2085,0.009526,11347800,11347800,0
54,0.2134,2.12,0.2181,0.017502,11347800,11347800,0
55,0.2186,2.1303,0.2008,0.008591,11347800,11347800,0
56,0.2282,2.1173,0.1934,0.011232,11347800,11347800,0
57,0.2376,2.1094,0.2217,0.01091,11347800,11347800,0
58,0.2344,2.1014,0.2165,0.014208,11347800,11347800,0
59,0.2248,2.1048,0.2146,0.013104,11347800,11347800,0
60,0.2406,2.0999,0.2256,0.010343,11347800,11347800,0
