round,test_acc,test_loss,mean_client_acc,client_acc_var,bytes_up
1,0.2044,2.2386,0.2086,0.005432,11347800
2,0.223,2.1382,0.2271,0.004501,11347800
3,0.2474,2.0815,0.2455,0.004861,11347800
4,0.271,2.0392,0.2672,0.004213,11347800
5,0.274,2.0094,0.2692,0.003069,11347800
6,0.2972,1.9641,0.2961,0.004005,11347800
7,0.3042,1.9336,0.3023,0.003393,11347800
8,0.3184,1.9189,0.3103,0.003234,11347800
9,0.3182,1.9018,0.3158,0.002517,11347800
10,0.3276,1.8774,0.3344,0.002845,11347800
11,0.3346,1.8684,0.3354,0.004141,11347800
12,0.3458,1.8362,0.3483,0.002205,11347800
13,0.3438,1.8134,0.3565,0.003418,11347800
14,0.3492,1.802,0.3621,0.002738,11347800
15,0.3562,1.7864,0.3691,0.002201,11347800
16,0.3536,1.7947,0.3638,0.00211,11347800
17,0.3674,1.7699,0.3727,0.001902,11347800
18,0.3652,1.7735,0.3744,0.002797,11347800
19,0.3632,1.7746,0.3691,0.005112,11347800
20,0.3758,1.7393,0.3868,0.002314,11347800
21,0.377,1.7308,0.3898,0.002907,11347800
22,0.3746,1.7267,0.3904,0.001899,11347800
23,0.3818,1.719,0.3966,0.002012,11347800
24,0.389,1.7046,0.3965,0.002252,11347800
25,0.3904,1.7056,0.4004,0.002386,11347800
26,0.3958,1.6897,0.405,0.002381,11347800
27,0.3994,1.6838,0.4076,0.001681,11347800
28,0.396,1.6809,0.411,0.001755,11347800
29,0.4058,1.6677,0.4147,0.001676,11347800
30,0.3938,1.6821,0.4069,0.002373,11347800
31,0.4058,1.6638,0.4233,0.00155,11347800
32,0.4102,1.6469,0.432,0.002026,11347800
33,0.4018,1.653,0.4313,0.002909,11347800
34,0.4162,1.6349,0.436,0.002279,11347800
35,0.4078,1.6482,0.4209,0.003772,11347800
36,0.4138,1.6324,0.4351,0.003284,11347800
37,0.4142,1.6258,0.435,0.002126,11347800
38,0.4164,1.6205,0.4396,0.003065,11347800
39,0.412,1.6137,0.4444,0.00225,11347800
40,0.4216,1.6102,0.4486,0.001699,11347800
41,0.4288,1.6015,0.4523,0.002552,11347800
42,0.4206,1.6009,0.4492,0.00226,11347800
43,0.4214,1.6008,0.4547,0.002307,11347800
44,0.4324,1.5862,0.4631,0.002179,11347800
45,0.4344,1.5824,0.4656,0.001407,11347800
46,0.4314,1.5822,0.4657,0.001135,11347800
47,0.4198,1.6015,0.4458,0.003817,11347800
48,0.4316,1.5792,0.4696,0.000759,11347800
49,0.4364,1.5657,0.4737,0.002085,11347800
50,0.44,1.5622,0.4753,0.001803,11347800
51,0.4266,1.5737,0.473,0.002349,11347800
52,0.434,1.5663,0.4764,0.001526,11347800
53,0.4358,1.5581,0.4808,0.001656,11347800
54,0.4394,1.5568,0.4812,0.002675,11347800
55,0.4394,1.5426,0.4846,0.001901,11347800
56,0.4346,1.5542,0.4755,0.00312,11347800
57,0.4436,1.5437,0.4906,0.001663,11347800
58,0.4358,1.5598,0.4807,0.003061,11347800
59,0.4348,1.5571,0.4816,0.002831,11347800
60,0.4422,1.5341,0.4911,0.0015,11347800
